company,disease_class,compound,mw,clogp,arom,hba,hbd,rtb,psa,bpka,apka
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",NAPROXEN SODIUM,230.26,2.99,2,2,1,3,46.53,,4.19
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
TEVA PHARMACEUTICALS USA INC,C15 Hemic and Lymphatic Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
TEVA PHARMACEUTICALS USA INC,C01 Infections,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,CLONAZEPAM,315.72,3.15,2,4,1,2,84.6,1.89,11.65
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,ABIRATERONE ACETATE,391.56,4.41,1,3,0,2,39.19,4.81,
TEVA PHARMACEUTICALS USA INC,C01 Infections,OFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,C07 Stomatognathic Diseases,CLAVULANATE POTASSIUM,199.16,-1.52,0,4,2,2,87.07,,3.32
TEVA PHARMACEUTICALS USA INC,C17 Skin and Connective Tissue Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
TEVA PHARMACEUTICALS USA INC,C09 Otorhinolaryngologic Diseases,CLAVULANATE POTASSIUM,199.16,-1.52,0,4,2,2,87.07,,3.32
TEVA PHARMACEUTICALS USA INC,C01 Infections,CLAVULANATE POTASSIUM,199.16,-1.52,0,4,2,2,87.07,,3.32
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,TADALAFIL,389.41,1.64,3,4,1,1,74.87,,
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,NAPROXEN SODIUM,230.26,2.99,2,2,1,3,46.53,,4.19
TEVA PHARMACEUTICALS USA INC,C07 Stomatognathic Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,ATENOLOL,266.34,0.43,1,4,3,8,84.58,9.67,
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,CARVEDILOL,406.48,3.42,4,5,3,10,75.74,8.74,
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,AMLODIPINE BESYLATE,408.88,1.64,1,7,2,8,99.88,9.45,
TEVA PHARMACEUTICALS USA INC,C26 Wounds and Injuries,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
TEVA PHARMACEUTICALS USA INC,C26 Wounds and Injuries,KETOPROFEN,254.29,3.61,2,2,1,4,54.37,,3.88
TEVA PHARMACEUTICALS USA INC,C19 Endocrine System Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
TEVA PHARMACEUTICALS USA INC,C07 Stomatognathic Diseases,KETOPROFEN,254.29,3.61,2,2,1,4,54.37,,3.88
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",KETOPROFEN,254.29,3.61,2,2,1,4,54.37,,3.88
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,NAPROXEN SODIUM,230.26,2.99,2,2,1,3,46.53,,4.19
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,OFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,AZITHROMYCIN,749,2.44,0,14,5,7,180.08,9.57,12.43
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,KETOPROFEN,254.29,3.61,2,2,1,4,54.37,,3.88
TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,FINASTERIDE,372.55,3.07,0,2,2,1,58.2,0.33,
TEVA PHARMACEUTICALS USA INC,C09 Otorhinolaryngologic Diseases,OFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,KETOPROFEN,254.29,3.61,2,2,1,4,54.37,,3.88
TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,OFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,KETOPROFEN,254.29,3.61,2,2,1,4,54.37,,3.88
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,CIMETIDINE,252.35,-0.11,1,4,3,5,88.89,6.91,13.38
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,KETOPROFEN,254.29,3.61,2,2,1,4,54.37,,3.88
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,MESALAMINE,153.14,-0.29,1,3,3,1,83.55,5.87,2.02
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,PANTOPRAZOLE SODIUM,383.38,2.18,3,6,1,7,86.33,3.55,9.54
TEVA PHARMACEUTICALS USA INC,C01 Infections,ONDANSETRON,293.37,2.35,3,4,0,2,39.82,7.34,
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,FLUVOXAMINE MALEATE,318.34,2.8,1,4,1,9,56.84,8.86,
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,PIMOZIDE,461.56,5.83,4,3,1,7,41.03,8.38,12.9
TEVA PHARMACEUTICALS USA INC,F01 Behavior and Behavior Mechanisms,PIMOZIDE,461.56,5.83,4,3,1,7,41.03,8.38,12.9
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,CEPHALEXIN,347.4,-2.14,1,5,3,4,112.73,7.23,3.26
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,GLYBURIDE,494.01,3.79,2,5,3,8,113.6,,4.32
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,LEVOFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,PIMOZIDE,461.56,5.83,4,3,1,7,41.03,8.38,12.9
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C01 Infections,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,FEXOFENADINE HYDROCHLORIDE,501.67,2.94,3,4,3,10,81,9.01,4.04
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",LOPERAMIDE HYDROCHLORIDE,477.05,4.77,3,3,1,7,43.78,9.41,13.96
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,DIVALPROEX SODIUM,144.21,2.8,0,1,1,5,37.3,,5.14
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,PAROXETINE HYDROCHLORIDE,329.37,3.15,2,4,1,4,39.72,9.77,
TEVA PHARMACEUTICALS USA INC,C15 Hemic and Lymphatic Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C25 Chemically-Induced Disorders,AMPHETAMINE SULFATE,135.21,1.8,1,1,1,2,26.02,10.01,
TEVA PHARMACEUTICALS USA INC,C17 Skin and Connective Tissue Diseases,DIVALPROEX SODIUM,144.21,2.8,0,1,1,5,37.3,,5.14
TEVA PHARMACEUTICALS USA INC,C07 Stomatognathic Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C19 Endocrine System Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C01 Infections,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,C01 Infections,CEFPROZIL,389.43,-1.92,1,6,4,5,132.96,7.22,3.3
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C01 Infections,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",SILDENAFIL CITRATE,474.59,1.23,3,8,1,7,113.42,5.98,7.63
TEVA PHARMACEUTICALS USA INC,C01 Infections,ACYCLOVIR,225.21,-0.56,2,8,3,4,119.31,1.01,11.58
TEVA PHARMACEUTICALS USA INC,F01 Behavior and Behavior Mechanisms,TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,SILDENAFIL CITRATE,474.59,1.23,3,8,1,7,113.42,5.98,7.63
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,GLYBURIDE,494.01,3.79,2,5,3,8,113.6,,4.32
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,SILDENAFIL CITRATE,474.59,1.23,3,8,1,7,113.42,5.98,7.63
TEVA PHARMACEUTICALS USA INC,C25 Chemically-Induced Disorders,TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,NAPROXEN,230.26,2.99,2,2,1,3,46.53,,4.19
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,METFORMIN HYDROCHLORIDE,129.17,-0.92,0,2,4,0,88.99,12.33,
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,OXYBUTYNIN CHLORIDE,357.49,4.44,1,4,1,7,49.77,8.77,11.53
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,NAPROXEN,230.26,2.99,2,2,1,3,46.53,,4.19
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,DEXTROAMPHETAMINE SACCHARATE,135.21,1.8,1,1,1,2,26.02,10.01,
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,SILDENAFIL CITRATE,474.59,1.23,3,8,1,7,113.42,5.98,7.63
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,EMTRICITABINE,247.25,-0.9,1,7,2,2,90.37,,
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,NAPROXEN,230.26,2.99,2,2,1,3,46.53,,4.19
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,DEXTROAMPHETAMINE SACCHARATE,135.21,1.8,1,1,1,2,26.02,10.01,
TEVA PHARMACEUTICALS USA INC,C26 Wounds and Injuries,GLYBURIDE,494.01,3.79,2,5,3,8,113.6,,4.32
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,GLYBURIDE,494.01,3.79,2,5,3,8,113.6,,4.32
TEVA PHARMACEUTICALS USA INC,C17 Skin and Connective Tissue Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,MEXILETINE HYDROCHLORIDE,179.26,2.46,1,2,1,3,35.25,9.52,
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,DIVALPROEX SODIUM,144.21,2.8,0,1,1,5,37.3,,5.14
TEVA PHARMACEUTICALS USA INC,C01 Infections,ONDANSETRON HYDROCHLORIDE,293.37,2.35,3,4,0,2,39.82,7.34,
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,LOVASTATIN,404.55,3.9,0,5,1,6,72.83,,
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",ONDANSETRON HYDROCHLORIDE,293.37,2.35,3,4,0,2,39.82,7.34,
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,METRONIDAZOLE,171.16,-0.46,1,5,1,3,81.19,3.03,
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,GLYBURIDE,494.01,3.79,2,5,3,8,113.6,,4.32
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,TORSEMIDE,348.43,1.86,2,5,3,5,100.19,4.2,5.92
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,TORSEMIDE,348.43,1.86,2,5,3,5,100.19,4.2,5.92
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,METFORMIN HYDROCHLORIDE,129.17,-0.92,0,2,4,0,88.99,12.33,
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,DIVALPROEX SODIUM,144.21,2.8,0,1,1,5,37.3,,5.14
TEVA PHARMACEUTICALS USA INC,C01 Infections,EMTRICITABINE,247.25,-0.9,1,7,2,2,90.37,,
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,TORSEMIDE,348.43,1.86,2,5,3,5,100.19,4.2,5.92
TEVA PHARMACEUTICALS USA INC,C15 Hemic and Lymphatic Diseases,LEVOFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,AMPHETAMINE SULFATE,135.21,1.8,1,1,1,2,26.02,10.01,
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,VENLAFAXINE HYDROCHLORIDE,277.41,2.74,1,3,1,5,32.7,8.91,
TEVA PHARMACEUTICALS USA INC,F01 Behavior and Behavior Mechanisms,VENLAFAXINE HYDROCHLORIDE,277.41,2.74,1,3,1,5,32.7,8.91,
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C19 Endocrine System Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,F01 Behavior and Behavior Mechanisms,MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,C25 Chemically-Induced Disorders,MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,FOSINOPRIL SODIUM,563.67,5.62,1,6,1,14,110.21,,3.87
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,CLOMIPRAMINE HYDROCHLORIDE,314.86,4.88,2,2,0,4,6.48,9.2,
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C17 Skin and Connective Tissue Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C01 Infections,DARUNAVIR ETHANOLATE,547.67,2.82,2,8,3,11,140.42,2.39,13.59
TEVA PHARMACEUTICALS USA INC,C01 Infections,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C07 Stomatognathic Diseases,KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,G07 Physiological Phenomena,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C15 Hemic and Lymphatic Diseases,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,MIRTAZAPINE,265.36,3.21,2,3,0,0,19.37,6.67,
TEVA PHARMACEUTICALS USA INC,C01 Infections,DICLOXACILLIN SODIUM,470.33,2.91,2,6,2,4,112.74,,3.75
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C15 Hemic and Lymphatic Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C05 Musculoskeletal Diseases,KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,C20 Immune System Diseases,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",HYDROCHLOROTHIAZIDE,297.75,-0.58,1,5,3,1,118.36,,9.09
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C01 Infections,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C06 Digestive System Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,VENLAFAXINE HYDROCHLORIDE,277.41,2.74,1,3,1,5,32.7,8.91,
TEVA PHARMACEUTICALS USA INC,C07 Stomatognathic Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C20 Immune System Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,F03 Mental Disorders,AMPHETAMINE SULFATE,135.21,1.8,1,1,1,2,26.02,10.01,
TEVA PHARMACEUTICALS USA INC,C17 Skin and Connective Tissue Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C09 Otorhinolaryngologic Diseases,LEVOFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,TOPIRAMATE,339.37,0.13,0,8,1,3,115.54,,11.09
TEVA PHARMACEUTICALS USA INC,C09 Otorhinolaryngologic Diseases,PREDNISOLONE,360.45,1.27,0,5,3,2,94.83,,12.59
TEVA PHARMACEUTICALS USA INC,C11 Eye Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C04 Neoplasms,LEVOFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,"C23 Pathological Conditions, Signs and Symptoms",KETOROLAC TROMETHAMINE,255.27,2.28,2,3,1,3,59.3,,3.84
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,OLMESARTAN MEDOXOMIL,558.6,4.54,5,11,2,10,162.16,3.63,4.25
TEVA PHARMACEUTICALS USA INC,C13 Female Urogenital Diseases and Pregnancy Complications,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C08 Respiratory Tract Diseases,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C10 Nervous System Diseases,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
TEVA PHARMACEUTICALS USA INC,C14 Cardiovascular Diseases,OLMESARTAN MEDOXOMIL,558.6,4.54,5,11,2,10,162.16,3.63,4.25
TEVA PHARMACEUTICALS USA INC,C19 Endocrine System Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,C18 Nutritional and Metabolic Diseases,CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,LEVOFLOXACIN,361.37,0.51,2,6,1,2,75.01,6.16,5.29
TEVA PHARMACEUTICALS USA INC,C12 Male Urogenital Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,G08 Reproductive and Urinary Physiological Phenomena,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
TEVA PHARMACEUTICALS USA INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",CALCITRIOL,416.65,4.35,0,3,3,6,60.69,,
TEVA PHARMACEUTICALS USA INC,C01 Infections,FLUCONAZOLE,306.28,0.56,3,7,1,5,81.65,2.3,12.68
